asset_id,asset_class,source_layer,source_id,shape,diameter_m,width_m,height_m,barrels,slope_used,slope_basis,roughness_n,area_m2,data_capacity_m3s,nominal_fallback_m3s,capacity_method,best_guess_capacity_m3s,partial_blockage_capacity_m3s,post_widening_capacity_m3s,confidence,basis,dimension_refinement_note,dimension_provider,dimension_source_method,dimension_source_reference,topology_connected_local_count,topology_connected_mcg_local_count,topology_connected_local_capacity_sum_m3s,topology_connected_local_capacity_median_m3s,topology_connected_mcg_local_capacity_median_m3s,topology_capacity_floor_m3s,topology_capacity_floor_basis,topology_downstream_endpoint_closer_to_main_leg,topology_endpoint_elevation_drop_m,topology_endpoint_distance_change_to_main_leg_m,topology_flow_orientation_note,topology_capacity_check,topology_suggested_capacity_m3s,topology_model_capacity_m3s
SWD-LINE-1928,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1928,circular pipe,0.4,,,1.0,0.00214,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.096,,source-data Manning estimate,0.096,0.058,0.11,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1928,,,,,,,,False,0.268,-33.845,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.096
SWD-LINE-1923,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1923,circular pipe,0.4,,,1.0,0.00838,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.191,,source-data Manning estimate,0.191,0.115,0.22,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1923,,,,,,,,False,0.178,-197.939,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.191
SWD-LINE-1929,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1929,circular pipe,0.4,,,1.0,0.00995,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.208,,source-data Manning estimate,0.208,0.125,0.239,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1929,,,,,,,,False,0.482,-56.736,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.208
SWD-LINE-1908,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1908,circular pipe,0.4,,,1.0,0.0059,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.16,,source-data Manning estimate,0.16,0.096,0.184,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1908,,,,,,,,False,0.128,-36.896,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.16
SWD-LINE-1906,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1906,circular pipe,0.4,,,1.0,0.00423,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.135,,source-data Manning estimate,0.135,0.081,0.155,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1906,,,,,,,,False,0.164,-24.183,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.135
SWD-LINE-1907,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1907,circular pipe,0.4,,,1.0,0.00258,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.106,,source-data Manning estimate,0.106,0.064,0.122,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1907,,,,,,,,False,0.098,-26.241,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.106
SWD-LINE-856,local storm drain,STORM_WATER_DRAIN,SWD-LINE-856,circular pipe,0.4,,,1.0,0.00081,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.059,,source-data Manning estimate,0.059,0.035,0.068,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-856,,,,,,,,True,1.218,260.754,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.059
SWD-LINE-2238,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2238,circular pipe,0.4,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.057,,source-data Manning estimate,0.057,0.034,0.066,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2238,,,,,,,,False,0.022,-124.455,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.057
SWD-LINE-2237,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2237,circular pipe,0.4,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.057,,source-data Manning estimate,0.057,0.034,0.066,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2237,,,,,,,,True,0.058,163.627,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.057
SWD-LINE-1969,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1969,circular pipe,0.4,,,1.0,0.00111,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.07,,source-data Manning estimate,0.07,0.042,0.081,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1969,,,,,,,,True,0.101,26.933,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.07
SWD-LINE-718,local storm drain,STORM_WATER_DRAIN,SWD-LINE-718,circular pipe,0.25,,,1.0,0.01078,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.062,,source-data Manning estimate,0.062,0.037,0.071,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-718,,,,,,,,True,0.078,55.602,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.062
SWD-LINE-717,local storm drain,STORM_WATER_DRAIN,SWD-LINE-717,circular pipe,0.25,,,1.0,0.0033,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.034,,source-data Manning estimate,0.034,0.02,0.039,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-717,,,,,,,,False,0.094,-200.16,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.034
SWD-LINE-719,local storm drain,STORM_WATER_DRAIN,SWD-LINE-719,circular pipe,0.25,,,1.0,0.00118,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.02,,source-data Manning estimate,0.02,0.012,0.023,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-719,,,,,,,,True,0.023,61.589,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.02
SWD-LINE-673,local storm drain,STORM_WATER_DRAIN,SWD-LINE-673,circular pipe,0.25,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.016,,source-data Manning estimate,0.016,0.01,0.018,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-673,,,,,,,,False,0.255,-265.747,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.016
SWD-LINE-715,local storm drain,STORM_WATER_DRAIN,SWD-LINE-715,circular pipe,0.25,,,1.0,0.00399,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.038,,source-data Manning estimate,0.038,0.023,0.044,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-715,,,,,,,,False,0.323,-54.863,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.038
SWD-LINE-714,local storm drain,STORM_WATER_DRAIN,SWD-LINE-714,circular pipe,0.25,,,1.0,0.00093,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.018,,source-data Manning estimate,0.018,0.011,0.021,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-714,,,,,,,,False,0.36,-143.49,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.018
SWD-LINE-711,local storm drain,STORM_WATER_DRAIN,SWD-LINE-711,circular pipe,0.25,,,1.0,0.0021,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.027,,source-data Manning estimate,0.027,0.016,0.031,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-711,,,,,,,,False,0.048,-85.027,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.027
SWD-LINE-2213,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2213,circular pipe,0.35,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.096,0.056,,source-data Manning estimate,0.056,0.034,0.064,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2213,,,,,,,,True,0.089,23.162,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.056
SWD-LINE-712,local storm drain,STORM_WATER_DRAIN,SWD-LINE-712,circular pipe,0.25,,,1.0,0.008,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.053,,source-data Manning estimate,0.053,0.032,0.061,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-712,,,,,,,,True,0.43,41.164,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.053
SWD-LINE-24,local storm drain,STORM_WATER_DRAIN,SWD-LINE-24,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-24,,,,,,,,False,0.033,-14.809,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.081
SWD-LINE-30,local storm drain,STORM_WATER_DRAIN,SWD-LINE-30,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-30,,,,,,,,False,0.116,-16.445,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.081
SWD-LINE-23,local storm drain,STORM_WATER_DRAIN,SWD-LINE-23,circular pipe,0.4,,,1.0,0.00282,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.111,,source-data Manning estimate,0.111,0.067,0.128,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-23,,,,,,,,True,0.326,337.235,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.111
SWD-LINE-25,local storm drain,STORM_WATER_DRAIN,SWD-LINE-25,circular pipe,0.4,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.057,,source-data Manning estimate,0.057,0.034,0.066,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-25,,,,,,,,True,0.213,37.648,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.057
SWD-LINE-27,local storm drain,STORM_WATER_DRAIN,SWD-LINE-27,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-27,,,,,,,,True,0.102,53.755,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
SWD-LINE-26,local storm drain,STORM_WATER_DRAIN,SWD-LINE-26,circular pipe,0.4,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.057,,source-data Manning estimate,0.057,0.034,0.066,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-26,,,,,,,,True,0.56,42.885,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.057
SWD-LINE-21,local storm drain,STORM_WATER_DRAIN,SWD-LINE-21,circular pipe,0.4,,,1.0,0.00721,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.177,,source-data Manning estimate,0.177,0.106,0.204,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-21,,,,,,,,True,0.136,-0.862,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.177
SWD-LINE-22,local storm drain,STORM_WATER_DRAIN,SWD-LINE-22,circular pipe,0.4,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.057,,source-data Manning estimate,0.057,0.034,0.066,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-22,,,,,,,,False,0.023,-18.421,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.057
SWD-LINE-713,local storm drain,STORM_WATER_DRAIN,SWD-LINE-713,circular pipe,0.25,,,1.0,0.00179,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.025,,source-data Manning estimate,0.025,0.015,0.029,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-713,,,,,,,,True,0.654,75.315,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.025
SWD-LINE-674,local storm drain,STORM_WATER_DRAIN,SWD-LINE-674,circular pipe,0.35,,,1.0,0.00187,surface slope proxy; replace with surveyed invert slope,0.013,0.096,0.063,,source-data Manning estimate,0.063,0.038,0.072,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-674,,,,,,,,True,0.073,203.968,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.063
SWD-LINE-859,local storm drain,STORM_WATER_DRAIN,SWD-LINE-859,circular pipe,0.4,,,1.0,0.00394,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.131,,source-data Manning estimate,0.131,0.079,0.151,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-859,,,,,,,,True,0.552,99.533,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.131
SWD-LINE-865,local storm drain,STORM_WATER_DRAIN,SWD-LINE-865,circular pipe,0.4,,,1.0,0.0191,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.288,,source-data Manning estimate,0.288,0.173,0.331,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-865,,,,,,,,True,0.361,48.213,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.288
SWD-LINE-864,local storm drain,STORM_WATER_DRAIN,SWD-LINE-864,circular pipe,0.4,,,1.0,0.00399,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.132,,source-data Manning estimate,0.132,0.079,0.152,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-864,,,,,,,,False,0.327,-141.76,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.132
SWD-LINE-866,local storm drain,STORM_WATER_DRAIN,SWD-LINE-866,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-866,,,,,,,,True,0.441,48.254,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
SWD-LINE-867,local storm drain,STORM_WATER_DRAIN,SWD-LINE-867,circular pipe,0.4,,,1.0,0.00897,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.197,,source-data Manning estimate,0.197,0.118,0.227,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-867,,,,,,,,False,0.345,-87.363,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.197
SWD-LINE-847,local storm drain,STORM_WATER_DRAIN,SWD-LINE-847,circular pipe,0.4,,,1.0,0.00135,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.076,,source-data Manning estimate,0.076,0.046,0.087,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-847,,,,,,,,False,0.028,-200.695,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.076
